object_id,global_id,parent_global_id,monitoring_date,location,pool_id,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,unlisted_species,other_cover_notes,percent_cover,location_pool_id
6439,7652afd7-c44e-4b29-8510-34549ba69ec2,d413de04-580f-4933-88d6-1d473a08403c,2019-07-16,north_parcel,16,major,26,0,2,Right,transition,0,0,2,6,96,2,3,0,0,101,native,Symphyotrichum_subulatum,NA,NA,1,north_parcel_16
6403,c2bc9402-83a5-4c5c-8b10-681ae281e465,d413de04-580f-4933-88d6-1d473a08403c,2019-07-16,north_parcel,16,major,26,0,2,Right,transition,0,0,2,6,96,2,3,3,0,0,nonnative,Polypogon_monspeliensis,NA,NA,2,north_parcel_16
6404,5e368d8b-9af5-4f20-824a-4be6543731e9,d413de04-580f-4933-88d6-1d473a08403c,2019-07-16,north_parcel,16,major,26,0,2,Right,transition,0,0,2,6,96,2,3,3,0,0,nonnative,Sonchus_spp,NA,NA,1,north_parcel_16
1876,28531100-bec6-4b27-83c5-ce6108e50d21,d413de04-580f-4933-88d6-1d473a08403c,2019-07-16,north_parcel,16,major,26,0,2,Right,transition,0,0,2,6,96,2,3,0,0,101,unknown,NA,NA,NA,0,north_parcel_16
1872,cf4b9152-7276-41b1-8b7c-37f9d8166b19,d413de04-580f-4933-88d6-1d473a08403c,2019-07-16,north_parcel,16,major,26,0,2,Right,transition,0,0,2,6,96,2,3,0,0,101,other,NA,NA,NA,0,north_parcel_16
6502,09dfb559-f439-4c1f-a77a-1560c5765473,6f343fec-584e-4314-8ebd-4fda34317cc6,2019-07-16,north_parcel,16,major,26,0,4,Left,bottom,0,10,0,2,86,1,1,0,0,102,native,Eleocharis_macrostachya,NA,NA,85,north_parcel_16
6503,90287dbf-2f79-46ca-8a56-2ab5f020800c,6f343fec-584e-4314-8ebd-4fda34317cc6,2019-07-16,north_parcel,16,major,26,0,4,Left,bottom,0,10,0,2,86,1,1,0,0,102,native,Bolboschoenus_maritimus,NA,NA,1,north_parcel_16
6433,7367902e-e97c-4220-bd7f-0b2c72d00132,6f343fec-584e-4314-8ebd-4fda34317cc6,2019-07-16,north_parcel,16,major,26,0,4,Left,bottom,0,10,0,2,86,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1898,904232bb-7a97-44e1-a909-d2843f01c279,6f343fec-584e-4314-8ebd-4fda34317cc6,2019-07-16,north_parcel,16,major,26,0,4,Left,bottom,0,10,0,2,86,1,1,0,0,102,unknown,NA,NA,NA,0,north_parcel_16
1894,d8e130f1-4103-47e9-9aa1-0148f38fbc26,6f343fec-584e-4314-8ebd-4fda34317cc6,2019-07-16,north_parcel,16,major,26,0,4,Left,bottom,0,10,0,2,86,1,1,0,0,102,other,algae,NA,NA,12,north_parcel_16
6501,254e23f0-bea8-440c-b226-7f9a6feabef2,2d8afd28-44ae-44fd-aec5-e93bffda92ec,2019-07-16,north_parcel,16,major,26,0,6,Right,bottom,0,4,0,1,96,1,1,0,0,101,native,Eleocharis_macrostachya,NA,NA,96,north_parcel_16
6432,135582a3-590d-435b-bc68-f3e24b820f5c,2d8afd28-44ae-44fd-aec5-e93bffda92ec,2019-07-16,north_parcel,16,major,26,0,6,Right,bottom,0,4,0,1,96,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1897,f8081cfd-1ce5-4c05-9a14-e594951314fb,2d8afd28-44ae-44fd-aec5-e93bffda92ec,2019-07-16,north_parcel,16,major,26,0,6,Right,bottom,0,4,0,1,96,1,1,0,0,101,unknown,NA,NA,NA,0,north_parcel_16
1893,db151c84-6c5a-4f1c-969f-ff712c55db2b,2d8afd28-44ae-44fd-aec5-e93bffda92ec,2019-07-16,north_parcel,16,major,26,0,6,Right,bottom,0,4,0,1,96,1,1,0,0,101,other,NA,NA,NA,5,north_parcel_16
6499,1e35ba6e-0f0d-4a5a-979d-6f9e5a70e80e,9a0616eb-b287-4b00-90c0-36f5e43aa762,2019-07-16,north_parcel,16,major,26,0,8,Left,bottom,Adjacent to gauge,22,0,2,79,0,0,0,0,103,native,Eleocharis_macrostachya,NA,NA,78,north_parcel_16
6500,a75473a0-f2bd-4aeb-adb5-b305cc2cf95c,9a0616eb-b287-4b00-90c0-36f5e43aa762,2019-07-16,north_parcel,16,major,26,0,8,Left,bottom,Adjacent to gauge,22,0,2,79,0,0,0,0,103,native,Eryngium_vaseyi,NA,NA,1,north_parcel_16
6431,5a16e4e6-4592-43b9-8d6a-5d9c5417792e,9a0616eb-b287-4b00-90c0-36f5e43aa762,2019-07-16,north_parcel,16,major,26,0,8,Left,bottom,Adjacent to gauge,22,0,2,79,0,0,0,0,0,nonnative,NA,NA,NA,0,north_parcel_16
1896,be02696c-94ee-42da-856e-41bf9186e8f1,9a0616eb-b287-4b00-90c0-36f5e43aa762,2019-07-16,north_parcel,16,major,26,0,8,Left,bottom,Adjacent to gauge,22,0,2,79,0,0,0,0,103,unknown,NA,NA,NA,0,north_parcel_16
1892,c33d959f-6c87-46b6-afd3-57633e7d5907,9a0616eb-b287-4b00-90c0-36f5e43aa762,2019-07-16,north_parcel,16,major,26,0,8,Left,bottom,Adjacent to gauge,22,0,2,79,0,0,0,0,103,other,algae,NA,NA,0,north_parcel_16
6495,797e1767-5dec-4df1-a55e-8f04d3d13320,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,0,0,103,native,Eleocharis_macrostachya,NA,NA,55,north_parcel_16
6496,363db70a-dcfa-4e0a-9a32-e80ce3b522ea,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,0,0,103,native,Schoenoplectus_americanus,NA,NA,3,north_parcel_16
6497,1fa11ebe-3943-4200-aa8a-651d2388db60,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,0,0,103,native,unlisted,Schoenoplectus pungens,NA,4,north_parcel_16
6498,b3d0aac4-9969-4289-90f4-47da4cd247b0,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,0,0,103,native,Symphyotrichum_subulatum,NA,NA,1,north_parcel_16
6430,6eb21fb7-dfff-4c37-9177-d0ec3907de7a,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1895,8775e027-6af7-4c42-9aef-2da8f6fa1fc3,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,0,0,103,unknown,NA,NA,NA,0,north_parcel_16
1891,474d9fd1-d586-43ba-a3d3-6dd77d03f9d5,a0a2944e-5de2-4ba3-a173-ffce1bbf6a57,2019-07-16,north_parcel,16,major,26,0,10,Right,bottom,0,27,11,4,63,1,1,0,0,103,other,algae,NA,NA,2,north_parcel_16
6493,7aa9e1f2-1539-4a61-b8f8-24c92f7f4ee1,e54f8bc8-8a6f-4a0f-b426-d53ebc28840f,2019-07-16,north_parcel,16,major,26,0,12,Left,bottom,0,8,0,2,99,1,1,0,0,112,native,Eleocharis_macrostachya,NA,NA,98,north_parcel_16
6494,21f5b576-d4e4-4128-b6a4-30b680bbf389,e54f8bc8-8a6f-4a0f-b426-d53ebc28840f,2019-07-16,north_parcel,16,major,26,0,12,Left,bottom,0,8,0,2,99,1,1,0,0,112,native,Symphyotrichum_subulatum,NA,NA,1,north_parcel_16
6429,c3a5a675-00e4-4703-81db-acf6944785e1,e54f8bc8-8a6f-4a0f-b426-d53ebc28840f,2019-07-16,north_parcel,16,major,26,0,12,Left,bottom,0,8,0,2,99,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1894,ca1e610d-e8ad-4da2-b765-35c6580c7a0b,e54f8bc8-8a6f-4a0f-b426-d53ebc28840f,2019-07-16,north_parcel,16,major,26,0,12,Left,bottom,0,8,0,2,99,1,1,0,0,112,unknown,NA,NA,NA,0,north_parcel_16
1890,4ad8ac3f-ddde-41b0-89fa-a39500da3380,e54f8bc8-8a6f-4a0f-b426-d53ebc28840f,2019-07-16,north_parcel,16,major,26,0,12,Left,bottom,0,8,0,2,99,1,1,0,0,112,other,algae,NA,NA,1,north_parcel_16
6492,51eadf82-8bab-41f1-894b-ad287e668aa1,caa10767-6630-4339-b4bd-994016809755,2019-07-16,north_parcel,16,major,26,0,14,Right,edge,0,2,0,1,100,0,0,0,0,102,native,Eleocharis_macrostachya,NA,NA,100,north_parcel_16
6428,054f452a-efc2-41ed-baa4-4e1f56c68254,caa10767-6630-4339-b4bd-994016809755,2019-07-16,north_parcel,16,major,26,0,14,Right,edge,0,2,0,1,100,0,0,0,0,0,nonnative,NA,NA,NA,0,north_parcel_16
1893,b8149bb8-2838-45f6-af9e-4056eff928b5,caa10767-6630-4339-b4bd-994016809755,2019-07-16,north_parcel,16,major,26,0,14,Right,edge,0,2,0,1,100,0,0,0,0,102,unknown,NA,NA,NA,0,north_parcel_16
1889,ea55dc86-71e6-4d25-b305-99c9841819f0,caa10767-6630-4339-b4bd-994016809755,2019-07-16,north_parcel,16,major,26,0,14,Right,edge,0,2,0,1,100,0,0,0,0,102,other,NA,NA,NA,4,north_parcel_16
6489,20af8afc-ce94-4f43-ba58-74eb0d03dde2,0253b773-4eca-4776-a1a5-46a31c1110db,2019-07-16,north_parcel,16,major,26,0,16,Left,bottom,0,20,1,3,86,0,0,0,0,107,native,Eleocharis_macrostachya,NA,NA,70,north_parcel_16
6490,e7bf8bf6-af33-46ef-a2a5-cd9f705dc75a,0253b773-4eca-4776-a1a5-46a31c1110db,2019-07-16,north_parcel,16,major,26,0,16,Left,bottom,0,20,1,3,86,0,0,0,0,107,native,Juncus_phaeocephalus,NA,NA,15,north_parcel_16
6491,cd9b1d20-acab-41b8-894e-3e748f0feb21,0253b773-4eca-4776-a1a5-46a31c1110db,2019-07-16,north_parcel,16,major,26,0,16,Left,bottom,0,20,1,3,86,0,0,0,0,107,native,Symphyotrichum_subulatum,NA,NA,1,north_parcel_16
6427,200a1c58-4161-48f3-82e1-8210ac406399,0253b773-4eca-4776-a1a5-46a31c1110db,2019-07-16,north_parcel,16,major,26,0,16,Left,bottom,0,20,1,3,86,0,0,0,0,0,nonnative,NA,NA,NA,0,north_parcel_16
1892,7dbda069-4c79-4ad1-ba38-bc9c8c7deef5,0253b773-4eca-4776-a1a5-46a31c1110db,2019-07-16,north_parcel,16,major,26,0,16,Left,bottom,0,20,1,3,86,0,0,0,0,107,unknown,NA,NA,NA,0,north_parcel_16
1888,eaa3898b-7c67-4322-bd5e-809e95328552,0253b773-4eca-4776-a1a5-46a31c1110db,2019-07-16,north_parcel,16,major,26,0,16,Left,bottom,0,20,1,3,86,0,0,0,0,107,other,NA,NA,NA,0,north_parcel_16
6486,64b8a023-b28b-4177-9fc0-f76e56eb3e47,87b87155-d0c1-4ec1-9fbb-3be502305521,2019-07-16,north_parcel,16,major,26,0,18,Right,bottom,0,14,6,3,83,1,1,0,0,104,native,Eleocharis_macrostachya,NA,NA,75,north_parcel_16
6487,5d24fc4f-05d2-4a15-b510-ca81a2b26948,87b87155-d0c1-4ec1-9fbb-3be502305521,2019-07-16,north_parcel,16,major,26,0,18,Right,bottom,0,14,6,3,83,1,1,0,0,104,native,Juncus_phaeocephalus,NA,NA,7,north_parcel_16
6488,4890859f-49c2-4a94-b05d-0ee1fda1a37c,87b87155-d0c1-4ec1-9fbb-3be502305521,2019-07-16,north_parcel,16,major,26,0,18,Right,bottom,0,14,6,3,83,1,1,0,0,104,native,Symphyotrichum_subulatum,NA,NA,1,north_parcel_16
6426,fbc18b77-3e3b-4436-b014-cff80673fe90,87b87155-d0c1-4ec1-9fbb-3be502305521,2019-07-16,north_parcel,16,major,26,0,18,Right,bottom,0,14,6,3,83,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1891,b2247107-8629-4609-aa64-e9820de57a63,87b87155-d0c1-4ec1-9fbb-3be502305521,2019-07-16,north_parcel,16,major,26,0,18,Right,bottom,0,14,6,3,83,1,1,0,0,104,unknown,NA,NA,NA,0,north_parcel_16
1887,817d295f-397a-4460-b846-79795703cb94,87b87155-d0c1-4ec1-9fbb-3be502305521,2019-07-16,north_parcel,16,major,26,0,18,Right,bottom,0,14,6,3,83,1,1,0,0,104,other,NA,NA,NA,0,north_parcel_16
6484,c0fe3e50-a754-47a1-975c-3f84d28486a7,8ee3461b-65cf-403f-b317-da38935c0aa2,2019-07-16,north_parcel,16,major,26,0,20,Left,bottom,0,10,20,2,76,1,1,0,0,107,native,Eleocharis_macrostachya,NA,NA,75,north_parcel_16
6485,da273510-724e-4237-a557-619d1754f866,8ee3461b-65cf-403f-b317-da38935c0aa2,2019-07-16,north_parcel,16,major,26,0,20,Left,bottom,0,10,20,2,76,1,1,0,0,107,native,Bolboschoenus_maritimus,NA,NA,1,north_parcel_16
6425,9f5c0051-f888-4a4b-98a3-a23c4701f09d,8ee3461b-65cf-403f-b317-da38935c0aa2,2019-07-16,north_parcel,16,major,26,0,20,Left,bottom,0,10,20,2,76,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1890,8d368003-7cbf-4126-ad23-433c674a380d,8ee3461b-65cf-403f-b317-da38935c0aa2,2019-07-16,north_parcel,16,major,26,0,20,Left,bottom,0,10,20,2,76,1,1,0,0,107,unknown,NA,NA,NA,0,north_parcel_16
1886,aa3afbd3-8334-489a-bce6-527b5d2f5b5a,8ee3461b-65cf-403f-b317-da38935c0aa2,2019-07-16,north_parcel,16,major,26,0,20,Left,bottom,0,10,20,2,76,1,1,0,0,107,other,NA,NA,NA,0,north_parcel_16
6482,984be869-082a-47f0-84e1-6a86cf60e8ca,3b851ad5-fce5-4d3b-8945-d75a0c2e0f14,2019-07-16,north_parcel,16,major,26,0,22,Right,edge,0,5,0,2,95,1,1,0,0,101,native,Bolboschoenus_maritimus,NA,NA,10,north_parcel_16
6483,d4b8d689-42b8-4e85-bde8-3b84c484a562,3b851ad5-fce5-4d3b-8945-d75a0c2e0f14,2019-07-16,north_parcel,16,major,26,0,22,Right,edge,0,5,0,2,95,1,1,0,0,101,native,Eleocharis_macrostachya,NA,NA,85,north_parcel_16
6424,17c6c068-f5f0-4836-9a8e-bfd92c32f815,3b851ad5-fce5-4d3b-8945-d75a0c2e0f14,2019-07-16,north_parcel,16,major,26,0,22,Right,edge,0,5,0,2,95,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,north_parcel_16
1889,c1486bdf-df73-4d1e-b780-646aec25c054,3b851ad5-fce5-4d3b-8945-d75a0c2e0f14,2019-07-16,north_parcel,16,major,26,0,22,Right,edge,0,5,0,2,95,1,1,0,0,101,unknown,NA,NA,NA,0,north_parcel_16
1885,7b754979-4a61-4a0b-b55a-1789eabe2cce,3b851ad5-fce5-4d3b-8945-d75a0c2e0f14,2019-07-16,north_parcel,16,major,26,0,22,Right,edge,0,5,0,2,95,1,1,0,0,101,other,NA,NA,NA,0,north_parcel_16
6479,f6559222-faa7-41a5-aca5-6e372a881360,12a729f4-94db-4a88-973d-4ca57c6da881,2019-07-16,north_parcel,16,major,26,0,24,Left,transition,0,0,0,3,123,0,0,0,0,123,native,Bolboschoenus_maritimus,NA,NA,3,north_parcel_16
6480,79cd4670-5836-4e79-abd2-084b8afd14d8,12a729f4-94db-4a88-973d-4ca57c6da881,2019-07-16,north_parcel,16,major,26,0,24,Left,transition,0,0,0,3,123,0,0,0,0,123,native,Eleocharis_macrostachya,NA,NA,40,north_parcel_16
6481,5f7bc72c-8df0-49ee-8c32-cc0a9443a5c5,12a729f4-94db-4a88-973d-4ca57c6da881,2019-07-16,north_parcel,16,major,26,0,24,Left,transition,0,0,0,3,123,0,0,0,0,123,native,Distichlis_spicata,NA,NA,80,north_parcel_16
6423,1dcb4fc2-f011-4797-ba35-e826ba51fd63,12a729f4-94db-4a88-973d-4ca57c6da881,2019-07-16,north_parcel,16,major,26,0,24,Left,transition,0,0,0,3,123,0,0,0,0,0,nonnative,NA,NA,NA,0,north_parcel_16
1888,58bafa02-8c9d-4af2-ae02-695d3aaffbe6,12a729f4-94db-4a88-973d-4ca57c6da881,2019-07-16,north_parcel,16,major,26,0,24,Left,transition,0,0,0,3,123,0,0,0,0,123,unknown,NA,NA,NA,0,north_parcel_16
1884,8929f9fe-63c5-422b-90b1-8b16d5c56ddf,12a729f4-94db-4a88-973d-4ca57c6da881,2019-07-16,north_parcel,16,major,26,0,24,Left,transition,0,0,0,3,123,0,0,0,0,123,other,NA,NA,NA,0,north_parcel_16
6442,3ce494e3-418a-478b-a6fe-2cfa81e7de2b,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,0,0,109,native,Distichlis_spicata,NA,NA,100,north_parcel_16
6443,a5961e4e-9665-4a19-8979-453e7bda6e1b,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,0,0,109,native,Hordeum_brachyantherum,NA,NA,1,north_parcel_16
6444,8de47326-e5ce-4b36-ac58-25009ee1b45e,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,0,0,109,native,Cyperus_eragrostis,NA,NA,1,north_parcel_16
6445,f8659406-9147-467b-8776-00a08679d328,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,0,0,109,native,Bolboschoenus_maritimus,NA,NA,1,north_parcel_16
6406,c4512356-0cb4-49ba-9a85-42a271d09310,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,6,0,0,nonnative,Geranium_dissectum,NA,NA,6,north_parcel_16
1878,5c84cd41-2f27-40fa-8117-1daf14855729,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,0,0,109,unknown,NA,NA,NA,0,north_parcel_16
1874,3a67a3c2-da3d-4e0e-ba57-41e02feec1f6,bb191712-4ef5-4427-b301-7f59006e8e39,2019-07-16,north_parcel,16,major,26,0,26,Right,edge,0,0,0,4,103,1,6,0,0,109,other,NA,NA,NA,0,north_parcel_16
6363,ff9cad55-c81a-4e8d-bf5d-c62809038515,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,0,0,100,native,Symphyotrichum_subulatum,NA,NA,4,north_parcel_19
6364,c076bac5-76b7-4589-86c4-b8445b61fe8a,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,0,0,100,native,Frankenia_salina,NA,NA,30,north_parcel_19
6365,20957eff-b50a-470f-82cd-bb530fc462bc,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,0,0,100,native,Malvella_leprosa,NA,NA,47,north_parcel_19
6372,1620fe1e-93e4-428f-ba7f-227eeb82f298,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,13,0,0,nonnative,Lactuca_serriola,NA,NA,1,north_parcel_19
6373,513a70cb-c2c9-4bc6-85ad-a8d4eebee3af,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,13,0,0,nonnative,Polypogon_monspeliensis,NA,NA,4,north_parcel_19
6374,d407c10e-8c4f-436a-b5c0-3d96a1f743a7,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,13,0,0,nonnative,Polypogon_interruptus,NA,NA,3,north_parcel_19
6375,b6090461-e11a-4ad1-a751-98e2cfcb9f34,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,13,0,0,nonnative,Sonchus_oleraceus,NA,NA,1,north_parcel_19
6376,29b735a1-cd3e-4cd4-8e54-ad6eb9397910,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,13,0,0,nonnative,Medicago_polymorpha,NA,NA,4,north_parcel_19
1858,f01ca564-d799-4762-86fa-33c5c6fb70d1,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,0,0,100,unknown,NA,NA,NA,0,north_parcel_19
1854,ed50f3dc-34e4-4ebe-a523-bfa06fe4890d,cbb084cd-a880-45ba-9647-c539a3fc8a86,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",0,Left,edge,0,6,0,3,81,5,13,0,0,100,other,NA,NA,NA,0,north_parcel_19
6357,4d212bcd-630a-40e2-8f24-d75f42031729,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,native,Symphyotrichum_subulatum,NA,NA,4,north_parcel_19
6358,90ae8e60-9efb-463d-b910-03a63c461731,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,native,Malvella_leprosa,NA,NA,21,north_parcel_19
6359,bbb4d3ee-38c2-4741-a17e-bbdf34df7881,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,native,Cyperus_eragrostis,NA,NA,24,north_parcel_19
6360,366b4325-509c-4d4f-937c-c6fb6376d7ce,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,native,Eleocharis_macrostachya,NA,NA,21,north_parcel_19
6361,f4de9c09-014f-419c-a67c-ed909d7bd731,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,native,Frankenia_salina,NA,NA,2,north_parcel_19
6362,b6ce4958-1098-41f0-be99-3dcd6cd08116,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,native,Bolboschoenus_maritimus,NA,NA,1,north_parcel_19
6370,0d226f21-426e-4fb5-8557-9e138a5cd73b,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,4,0,0,nonnative,Polypogon_monspeliensis,NA,NA,3,north_parcel_19
6371,3b2c6a51-b075-4ea0-9935-de610d92bea1,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,4,0,0,nonnative,Festuca_perennis,NA,NA,1,north_parcel_19
1857,2106edae-0ac3-4d9c-a8c4-70c01ac59a83,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,unknown,NA,NA,NA,0,north_parcel_19
1853,f6706b52-2717-4f15-8648-5a8338909ec4,57787d64-a390-4eb2-b2ac-c19e469ce855,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",2,Right,transition,0,23,0,6,73,2,4,0,0,100,other,NA,NA,NA,0,north_parcel_19
6350,4ca11878-a313-43d6-9028-da1ad747f689,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Frankenia_salina,NA,NA,22,north_parcel_19
6351,4d2a5998-356e-46dc-8c8b-ae108187d56a,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Cyperus_eragrostis,NA,NA,12,north_parcel_19
6352,dda76cba-22e0-4420-8841-ce35966888ec,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Malvella_leprosa,NA,NA,4,north_parcel_19
6353,5dee7a34-6d1b-4a48-9f45-6a89a9783b77,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Eleocharis_macrostachya,NA,NA,12,north_parcel_19
6354,091a8245-61b7-4156-ba25-9203c879be27,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Symphyotrichum_subulatum,NA,NA,1,north_parcel_19
6355,572cf1f5-10c3-4508-938c-cde5e1a8d0e0,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Distichlis_spicata,NA,NA,23,north_parcel_19
6356,4a5e2d90-4115-4ebb-a696-885011dfeec8,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,0,0,103,native,Bolboschoenus_maritimus,NA,NA,1,north_parcel_19
6368,66444fe4-3db5-49e7-ba01-25e12f8dcc96,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,8,0,0,nonnative,Polypogon_monspeliensis,NA,NA,6,north_parcel_19
6369,bce77058-99ec-4109-9e7a-e359115984ca,1038c7e4-b763-4d2c-afff-5b08c54a7d99,2019-07-17,north_parcel,19,major,28,"Wetland 5, S to N",4,Left,transition,0,17,3,7,75,2,8,8,0,0,nonnative,Medicago_polymorpha,NA,NA,2,north_parcel_19
