location,pool_id,site_area_m2,pool_area_m2,pool_circumference_ft,pool_edge_ratio,edge_distance_max,restoration_year,time_since,period,depth_cm,global_id,monitor_names,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,percent_cover,creation_date,quadrat_id,topo_0_m,location_pool_id
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,6a114168-d15b-4b5b-b2d6-8aa8f9a4a1c7,Beau Tindall,major,30,0,14,Right,bottom,0,24,0,4,75,1,1,0,0,100,native,Psilocarphus_brevissimus,1,5/20/19,south_parcel_2_major_14,0,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,543df019-0e2c-49bc-b706-603b98c81cdc,Beau Tindall,major,30,0,14,Right,bottom,0,24,0,4,75,1,1,1,0,0,nonnative,Polypogon_monspeliensis,1,5/20/19,south_parcel_2_major_14,0,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,3be09534-0ec7-4e34-b2d3-495e9ce2a652,Beau Tindall,major,30,0,14,Right,bottom,0,24,0,4,75,1,1,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_14,0,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,ad41a2fd-f805-46ab-9816-123dc8eeb80c,Beau Tindall,major,30,0,14,Right,bottom,0,24,0,4,75,1,1,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_14,0,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,1dd8b8af-6282-4c28-b718-e601a7b758e0,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,native,Eleocharis_macrostachya,25,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,518a47ac-a43a-463f-a7bc-76731ff98d32,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,native,Psilocarphus_brevissimus,60,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,d9d49591-2791-42cf-81e8-16eac495eda2,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,native,Eryngium_vaseyi,7,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,6cc79c94-cd82-4890-8b2d-f4aebd3cf786,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,native,Plagiobothrys_undulatus,5,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,ff16b2f7-fd1e-4b82-b52a-9559e8ee0573,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,native,Centromadia_parryi_australis,1,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,946c0842-d39f-46fa-9eeb-bfde9d2e8efa,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,2,0,0,nonnative,Polypogon_monspeliensis,1,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,f6ef631a-acb1-48dc-bbff-afa176eab9d4,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,2,0,0,nonnative,Lythrum_hyssopifolia,1,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,e5b2209f-0d99-4d57-b102-25724bfa3133,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,1ddfcb3d-d31c-4e28-b92f-9abff4b60d69,Beau Tindall,major,30,0,16,Left,bottom,0,0,0,5,98,2,2,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_16,0.07,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,d87633db-1747-4009-882a-098b619a6e24,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,native,Eleocharis_macrostachya,5,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,a709663d-f555-4be3-87ae-3b67fb8023a1,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,native,Eryngium_vaseyi,45,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,a406beee-35b9-42b3-8538-3d52845878eb,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,native,Psilocarphus_brevissimus,25,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,ccce8133-34e4-4ae4-9b46-30abcb6a53eb,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,native,Juncus_bufonius,5,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,af485d62-679c-479e-a2f1-21c9a144a508,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,native,Plagiobothrys_undulatus,1,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,528daa9b-d71d-4d3b-b87a-1482b696373c,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,3,0,0,nonnative,Lythrum_hyssopifolia,1,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,5e5d1bb0-e293-44ef-af89-139ef88428c7,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,3,0,0,nonnative,Geranium_dissectum,1,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,863f292b-e201-4f21-bccb-5b813b801389,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,3,0,0,nonnative,Polypogon_monspeliensis,1,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,6dc4650a-01d3-4be4-9422-231acb492dcc,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,c5165a16-ac59-4678-8a13-48c490c82321,Beau Tindall,major,30,0,18,Right,bottom,0,16,0,5,81,3,3,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_18,0.055,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,8876c80a-bc5d-45f6-bf80-040e7615e606,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,0,0,100,native,Eryngium_vaseyi,15,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,9bd034ae-7ad8-445b-83a5-d546b61625b7,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,0,0,100,native,Eleocharis_macrostachya,5,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,2ecf1275-0a2c-4730-9be3-3b2f67754125,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,0,0,100,native,Psilocarphus_brevissimus,45,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,2130dabc-1691-434f-b4e0-6c6110e520e4,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,0,0,100,native,Plagiobothrys_undulatus,15,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,92d69deb-d154-44d5-b106-dd40173a2d7b,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,6,0,0,nonnative,Lythrum_hyssopifolia,3,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,3b9c7416-5424-4af8-bf83-4d6a93da14e0,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,6,0,0,nonnative,Polypogon_monspeliensis,2,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,7cba8aca-5f79-4584-adc0-0c9ed92e3a47,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,6,0,0,nonnative,Plantago_lanceolata,1,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,4676a55b-131d-4853-862c-1ff7cd93fb23,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,9c7e0663-9c3b-4a5f-8059-9e399f9f6003,Beau Tindall,major,30,0,20,Left,bottom,0,14,0,4,80,3,6,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_20,0.095,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,ba63926d-a283-4e7f-a9e2-7e3f96b8a573,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,0,0,100,native,Hordeum_brachyantherum_calif.,5,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,db63a0b2-68f0-475c-9c77-8147a57855c4,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,0,0,100,native,Eryngium_vaseyi,5,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,4b593aec-e855-4de2-80a2-2d58a48766fa,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,0,0,100,native,Stipa_pulchra,1,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,568d2504-19b2-4f89-a884-db56072b7c69,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,0,0,100,native,Psilocarphus_brevissimus,1,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,2c2ce45c-7478-4d9e-9753-7326593f97d6,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,56,0,0,nonnative,Lythrum_hyssopifolia,40,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,24733c3b-6bb1-44cf-ae6b-9beeccdb18e5,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,56,0,0,nonnative,Geranium_dissectum,10,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,12657b04-6a15-477e-8ba5-500fc15f0f53,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,56,0,0,nonnative,Polypogon_monspeliensis,1,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,6f417033-4469-4e29-b0c7-cd1216faab1f,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,56,0,0,nonnative,Festuca_perennis,1,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,fc4b96f4-c3e6-403b-bfc8-b09dade046e0,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,56,0,0,nonnative,Convolvulus_arvensis,3,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,1a136844-6ead-440b-9aff-07171776471b,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,56,0,0,nonnative,Sonchus_asper,1,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,8bc0541e-46e0-48e9-a263-31bc28d951ee,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,8accdc59-41d0-47b9-bee3-c321ecbdaf57,Beau Tindall,major,30,0,22,Right,transition,0,32,0,4,12,6,56,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_22,0.2,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,a611f730-33d7-441c-928a-846ae7230c9b,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,0,0,100,native,Stipa_pulchra,40,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,dda4c920-478b-428f-903c-7df73f05391c,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,0,0,100,native,Eryngium_vaseyi,1,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,afe027d3-bed0-4e47-b5ce-18871ec11a6e,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,59,0,0,nonnative,Convolvulus_arvensis,30,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,f8a42edd-13c2-47b5-b5e9-f9cb4b023234,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,59,0,0,nonnative,Festuca_perennis,4,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,9f876867-5187-4ea3-ae8d-9ea40a7377a8,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,59,0,0,nonnative,Brachypodium_distachyon,10,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,f3125a5e-c204-45a2-a266-79669f1ef569,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,59,0,0,nonnative,Bromus_hordeaceus,15,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,6d1cf421-9c0a-4fc8-ac9e-a68758226e51,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,28eca384-f75d-4182-9d5b-ffa346c92871,Beau Tindall,major,30,0,24,Left,transition,0,0,0,2,41,4,59,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_24,0.39,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,93dcac9e-8d91-49b6-9448-df43d2dfed50,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,0,0,100,native,Stipa_pulchra,75,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,aea4f69f-dc19-4931-a588-b0e07877bb29,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,0,0,100,native,Elymus_glaucus,2,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,130d6c38-f474-4ddc-9aeb-8d1260359c59,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,23,0,0,nonnative,Convolvulus_arvensis,5,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,d1aee071-78bb-47f2-a3b9-7e986968293e,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,23,0,0,nonnative,Brachypodium_distachyon,15,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,a277fc45-7666-439b-a0b4-0be51b54ba07,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,23,0,0,nonnative,Plantago_lanceolata,2,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,8e3598e3-1940-4a71-9458-a8d759d56d70,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,23,0,0,nonnative,Geranium_dissectum,1,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,b3709872-43ad-439f-8c2b-d68adc6afabe,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,fb406f5d-1c73-42df-8dcf-6e02fad55d30,Beau Tindall,major,30,0,26,Right,edge,0,0,0,2,77,4,23,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_26,0.56,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,620e78be-5fa6-42d7-988f-ab07c537bd01,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,0,0,100,native,Stipa_pulchra,75,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,dda99bdc-65d9-44c4-ac70-2baaff90eb32,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,25,0,0,nonnative,Festuca_perennis,10,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,fdf02bb5-87f4-4c07-9bc6-704b38edfd1e,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,25,0,0,nonnative,Brachypodium_distachyon,10,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,b3c6f741-cf0a-405c-a95d-b52ab2c2f380,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,25,0,0,nonnative,Bromus_hordeaceus,2,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,ca3cdc2e-f3fd-40dc-ba46-6671fa44b94c,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,25,0,0,nonnative,Avena_fatua,1,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,d4c46c01-ee57-4c39-8b5c-b30d04f3744b,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,25,0,0,nonnative,Sonchus_asper,1,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,a18f447f-759d-4b38-9590-428c2f55837b,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,25,0,0,nonnative,Vicia_sativa,1,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,12d15fa9-5ef7-481e-b40c-e61c661b7d70,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,51404051-93f9-4b55-830c-10166bfd9f15,Beau Tindall,major,30,0,28,Left,edge,0,0,0,1,75,6,25,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_28,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,820395e5-b7c4-434f-aebc-32d36f49487b,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,0,0,100,native,Stipa_pulchra,60,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,050ff267-8e3c-4320-a680-f14df84c997d,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,0,0,100,native,Baccharis_pilularis,2,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,b9df153e-3eec-433c-9e26-7e5cae6a5140,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,38,0,0,nonnative,Brachypodium_distachyon,35,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,3ab1ebb6-c00a-45f9-9444-06a39cf6ac81,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,38,0,0,nonnative,Convolvulus_arvensis,1,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,b6d27582-fe4f-456a-8590-14ce99742a6d,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,38,0,0,nonnative,Festuca_perennis,2,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,cefea062-b2a6-48bf-9c0c-d0d696f4a3cb,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,34746443-092f-4ee7-a2fa-5e502a8f2c7d,Beau Tindall,major,30,0,30,Right,edge,0,0,0,2,62,3,38,0,0,100,other,NA,0,5/20/19,south_parcel_2_major_30,0.6,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,9cf506fe-44e9-4b46-b4a9-7c457cafbce0,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,0,0,100,native,Stipa_pulchra,80,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,0a2ca8c1-4e1b-41da-bb79-a021980a0f09,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,0,0,100,native,Sisyrinchium_bellum,2,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,c1e2a158-d2f5-47a2-86ee-5b4461141b3d,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,0,0,100,native,Plantago_erecta,1,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,1523507d-ef60-4aab-9250-910fae703ef3,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,0,0,100,native,Elymus_glaucus,3,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,33bb44ec-cae7-4cc8-a4c9-f0a8bdcb2e8b,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,14,0,0,nonnative,Vicia_sativa,1,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,5d96ff8c-ff11-45a7-a589-e837bda6f3a3,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,14,0,0,nonnative,Geranium_dissectum,1,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,bd286a8a-2013-4bf8-af0d-13726fbef99b,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,14,0,0,nonnative,Brachypodium_distachyon,12,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,8ec40e36-7c44-4c66-b476-273231e325c2,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,0,0,100,unknown,NA,0,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
south_parcel,2,137758.6362,330.6338018,222.1385925,0.062417606,445.5,2011,8,196,60,f1ed3954-f2de-4dee-a13c-ffe0f501035a,Beau Tindall,minor,27,Phle present,0,Left,edge,0,0,0,4,86,3,14,0,0,100,other,NA,0,5/20/19,south_parcel_2_minor_0,0.35,south_parcel_2
